PrimaryAC	SecondaryACs	TaxID	GeneName	Synonyms
C0HMB7		7160		
Q5MIU2		7160		
P83064		1396		
P65638	A0A1R3XWX9,P71556,X2BGJ1	233413		
Q04959		262316		
P9WIR8	L0T875,P65637,P71556	83331		
P9WIR9	L0T875,P65637,P71556	83332		
Q7NXD4		243365		
P0C9P4		561445		
Q65122		10500		
P0C9P5		561443		
P0C9P3		561444		
P0C9P7		561445		
Q65123		10500		
P0C9P8		561443		
P0C9P6		561444		
P0C9Q0		561445		
Q65125		10500		
P0C9Q1		561443		
P0C9P9		561444		
P0C9Q3		561445		
Q65126		10500		
P0C9Q4		561443		
P0C9Q2		561444		
P0C9Q6		561445		
Q65127		10500		
P0C9Q7		561443		
P0C9Q5		561444		
Q65141		10498		
P0C9Q9		561445		
P0C9R1		10500		
P0C9R0		561443		
P0C9Q8		561444		
P23163		10498		
P0C9R3		561445		
Q65258		10500		
P0C9R4		561443		
P0C9R2		561444		
Q65211		10498		
P0C9R7		561443		
P0C9R5		561444		
P23164		10498		
P0C9R9		561445		
P0C9S0		561443		
P0C9R8		561444		
P23167		10498		
P0C9L9		561445		
P0C9M0		561443		
P0C9L8		561444		
P23168		10498		
P0C9S1		561445		
P0C9S3		10500		
P0C9S2		561443		
Q65269		10500		
P23166		10498		
P0C9M1		561445		
P0C9M2		561443		
P0C9M3		561444		
P23165		10498		
P0C9M5		561445		
P0C9M7		10500		
P0C9M6		561443		
P0C9M4		561444		
P0C9M9		561445		
P26712		10499		
P0C9N1		10500		
P0C9N0		561443		
P0C9M8		561444		
Q65133		10498		
P26711		10499		
P0C9N2		561443		
P0C9N3		561445		
P0C9N4		10500		
P0C9N5		561445		
P23162		10498		
P0C9N7		561445		
P0C9N9		10500		
P0C9N8		561443		
P0C9N6		561444		
Q65137		10498		
P0C9P1		561445		
Q65121		10500		
P0C9P2		561443		
P0C9P0		561444		
Q91FG3		176652		
Q91FF8		176652		
Q91FF6		176652		
D7UER1	H6W8H7,M5B4M0	303	camE36	
Q91FF1		176652		
Q91FF0		176652		
Q91FE9		176652		
Q91FE0		176652		
Q91FD9		176652		
Q91FD6		176652		
Q91FD5		176652		
P24745		46015		
A7B3K3		411470	baiA	
C8WMP0		479437		
Q39371		3712	AP1	
C0HK72		38281		
Q9ZWB4		3702	3AT1	
Q9LR73		3702	3AT2	
Q9MBC1		48386		
C8WJW0		479437		
C8WGQ3		479437		
A7AZH2		411470		
P19871	Q52587	285		
P0DX23		548		
P0DX24		1795		
P14060	A8K691,Q14545,Q8IV65	9606	HSD3B1	3BH,HSDB3A
P27365		9544	HSD3B1	
Q60555	Q60556	10036	HSD3B1	
P24815	Q7TQ00	10090	Hsd3b1	Hsd3b
P22071	Q19P43	10116	Hsd3b1	
P26439	A2RRA5,Q16010,Q53GD4,Q6AI10,Q6LDB9,Q99890,Q9UD08	9606	HSD3B2	HSDB3B
Q64421		10036	HSD3B2	
P26149	B1ARN7,Q8R0J6	10090	Hsd3b2	
P22072		10116	Hsd3b	
O35296		10036	HSD3B3	
P26150		10090	Hsd3b3	
Q61767		10090	Hsd3b4	
Q62878	Q5FVK0	10116	Hsd3b6	
Q61694	Q91X27	10090	Hsd3b5	
P27364	Q569C6	10116	Hsd3b5	Hsd3b
O35469	Q3UQN7	10090	Hsd3b6	
Q9H2F3	Q96M28,Q9BSN9	9606	HSD3B7	
Q9EQC1	A2RTR5	10090	Hsd3b7	
O35048		10116	Hsd3b7	Cca2
P33794		587200		
P14893	Q2T9Y8	9913	HSD3B	
Q5IFP1		9615	HSD3B	
Q67477	Q9J5F8	928301		
O46516	P79437	9796	HSD3B	
A0A7H0DNE2		10244	OPG174	
P9WQP6	L0T7C3,O53454,Q7D8U6	83331		
P9WQP7	L0T7C3,O53454,Q7D8U6	83332		
Q9N119		9823	HSD3B	3b-HSD
O57245		126794	OPG174	
P21097		10249	OPG174	
P26670	Q76ZN3	10254	OPG174	
Q89187		587200	OPG174	A49L
Q9Y3L3	Q5R3N0,Q6IBZ2,Q6ZVL9,Q96HQ5,Q9NSQ9	9606	SH3BP1	
P55194	A2A5V4,E9QMQ2,Q99KK8	10090	Sh3bp1	3bp1
D3ZFJ3		10116	Sh3bp1	
P78314	A6NNC2,B2R5R6,B4DT04,D3DVR0,D6R919,O00500,O15373,P78315	9606	SH3BP2	3BP2
Q06649		10090	Sh3bp2	3bp2
Q9V785		7227	pcs	
Q0V8K7		9913	SH3BP5L	
Q7L8J4	B4DQ94,Q96FI5,Q9BQH8,Q9C0E3	9606	SH3BP5L	KIAA1720
Q99LH9	Q3UMF7,Q8BUC2,Q91YX6	10090	Sh3bp5l	Kiaa1720
Q5R9X9		9601	SH3BP5L	
Q5U584		8355	sh3bp5l	
A4IH82		8364	sh3bp5l	
O60239	B3KQW6,Q5JWV9	9606	SH3BP5	SAB
Q9Z131	Q3TTD6,Q8C903,Q8VCZ0	10090	Sh3bp5	Sab
Q91Y80		10116	Sh3bp5	Sab,Vesp18
C0HK73		38281		
Q84SM8		3329	JF67	
C7ASI9		3330	3CAR	
F1CKI6	C0PSU3,F1CKI7	3332	TPS-3car1	
F2XF94		373101	TPS-3car1	
R9QMW4		3353	TPS-(+)3car1	
R9QMW8		3339	TPS-(+)3car1	
F1CKI8	F1DI19	3332	TPS-3car2	
R9QMR6		3353	TPS-(+)3car2	
F1CKI9	F1CKJ0	3332	TPS-3car3	
P37046	Q7M104	72594		
P85078		1931		
C0HK74		38281		
A1D2R0		331117	qutE1	
B0XQT1		451804	qutE1	
B8NIM4	A0A7U2N2E3	332952	qutE1	
Q6MYX3	Q4WSU3	330879	qutE1	
Q0D131		341663	qutE1	
C7ZKL6		660122	qutE1	
A1D5T7		331117	qutE2	
B0XZU3		451804	qutE2	
B8NXI4	A0A7G5KIZ9	332952	qutE2	
Q4WZ01		330879	qutE2	
P0CI63	Q0CF61	341663	qutE2	
C7Z622		660122	qutE2	
Q59087	Q6FBK7	62977	quiB	
A1CPW7		344612	qutE	
Q2U2Z2		510516	qutE	
A6S694	A0A384JTI0	332648	qutE	
Q59Z17	A0A1D8PHW2,Q59Z79	237561	DQD1	DHQ99
B9WC12		573826	DQD1	
C5M799		294747	DQD1	
C4YCH0		306902	DQD1	
Q6BKA3		284592	DQD1	
P05147	C8VTB2,Q5BE95	227321	qutE	
Q4PIL0	A0A0D1E834	5270		
Q58HK4		5143	qa-2	
P05195	Q7RVA3	367110	qa-2	
B6H4C6		500485	qutE	
Q0U9X3		321614	qutE	
A5DAY6		294746	DQD1	
A3LYE4		322104	DQD1	
Q86ZM3	A0A090CLJ5	515849	qutE	
A4QYU7	G4N116	242507	qutE	
B2WGR9		426418	qutE	
A7F996		665079	qutE	
D1ZR99	F7VM60	771870	qutE	
B6Q3C6		441960	qutE	
P0CI61	B8MQX8	441959	qutE	
C9SU87		526221	qutE	
A0A3G2FQK2		38281		
P13475	Q54LQ1	44689	pspG	3F
A1C408		344612	bna1-1	
B0Y9Z9		451804	bna1-1	
Q4WCF1		330879	bna1-1	
Q2UHT9		510516	bna1-1	
A1C874		344612	bna1-2	
B0XVP0		451804	bna1-2	
Q4WZC3		330879	bna1-2	
Q2UB88		510516	bna1-2	
A1DB76		331117	bna1	
A2R8S7		425011	bna1	
Q0D1U6		341663	bna1	
A0RD64		412694	nbaC	
Q739J0		222523	nbaC	
C1ERL1		572264	nbaC	
Q0VCA8		9913	HAAO	
A6X798		439375	nbaC	
B4EFS7		216591	nbaC	
Q39LI1		482957	nbaC	
Q60W34	A8XV97	6238	haao-1	
Q19341	Q21258	6239	haao-1	
Q59K86	A0A1D8PSZ4	237561	BNA1	
Q2HD63		306901	BNA1	
Q1E5I0	A0A0D6K9Q5,J3KL46	246410	BNA1	
P0CL86	Q55YJ9,Q5KLD9	214684	BNA1	
P0CL87	Q55YJ9,Q5KLD9	283643	BNA1	
Q1LCS4		266264	nbaC	
Q46PT7		264198	nbaC	
Q5U3F8		7955	haao	
Q54S02		44689	haao	
Q75CP6		284811	BNA1	
P46952	A6NE56,B4DIN2,Q53QZ7,Q8N6N9	9606	HAAO	
Q28SE8		290400	nbaC	
A5E0Z9		379508	BNA1	
Q78JT3	Q52L88	10090	Haao	
Q4P2Q7	A0A0D1CI46	5270	BNA1	
A7RIT9		45351		
Q7SDX3		367110	bna1	
B2T2S5		398527	nbaC	
A5DLW3		294746	BNA1	
A3LP72		322104	BNA1	
B2AAJ5	A0A090D3R1	515849	BNA1	
Q83V26		294	nbaC	
A4REV8	G4NBG0	242507	BNA1	
P46953	P70474,Q5RKK0,Q64556	10116	Haao	
Q5LSJ4		246200	nbaC	
B1KJM7		392500	nbaC	
Q8PM31		190486	nbaC	
Q4UT95		314565	nbaC	
B0RUZ7		509169	nbaC	
Q8PAD0		190485	nbaC	
Q3BV37		316273	nbaC	
Q2P320		342109	nbaC	
Q5H043		291331	nbaC	
Q6P7I0		8355	haao	
Q6DIZ0		8364	haao	
Q6CFX1		284591	BNA1	
P47096	D6VWJ8	559292	BNA1	HAD1
Q46ZL2		264198		
Q9AJS8		59405	hcl	
Q9F131		43263	xlnD	
Q0QFQ1		43263	hbzD	
Q8NLB6	Q6M1I4	196627		
Q5EXK1		571	mhbM	
Q3S4B7		365044	nagX	
Q4W8C9	Q0KBZ6	381666	phaZc	phaY2,phaZ3
A9CH01		176299		
Q9SZE1		3702		
Q9C991		3702		
Q949M8	Q9C990	3702		
Q9SUC0	Q1ECP8,Q8LC25	3702		
Q2HJD7		9913	HIBADH	
Q9XTI0		6239		
Q54CX6		44689	hibA	
Q9V8M5	A0A0B4JCU8,Q0E926,Q86R98,Q9V8M6	7227	Hibadh	
P31937	Q546Z2,Q9UDN3	9606	HIBADH	
P86199		10036	HIBADH	
Q99L13	Q8BJY2	10090	Hibadh	
Q5R5E7		9601	HIBADH	
P32185		9986	HIBADH	
P29266	A1L107	10116	Hibadh	
A9AKG8		395019	prdF	
F8J2B3		66186		
Q53B54		8665		
P60615	P01378,Q9PRI6,Q9YGD1,Q9YI06,Q9YI07,Q9YI09,Q9YI10,Q9YI11,Q9YI12,Q9YI13	8616		
P60616	P01378,Q90WK0,Q9PRI7,Q9W726,Q9W797,Q9YI08	8616		
P01385		8605		
P25670		8607		
B2BRQ5		471292		
A8S6A8		29156		
A1IVR8	P84467	92438		
A6MFK4		412038		
P01393		8619		
P01396		8620		
P01394		8621		
Q8UW29		8781		
P01380		355677		
P0C8R6		8628		
P01379	O93496,Q7T2I4	8631		
P01389		263737		
P25674		8642		
P01391		8649		
P01383		8643		
P25668	P01392	35670		
P01390		8655		
P01382		8657		
P01384	A8HDK3	70142		
P01387		8665		
A8HDK7		111177		
A8HDK9		8667		
A8HDK6		8673		
A8HDK4		100989		
F8J2F2		66186		
P34074		8610		
Q2VBP5		8665		
Q2VBP4		8665		
B2BRQ6		471292		
C5ILC5		8665		
P0DKW9		8605		
A8N285		8665		
A8S6B0		29156		
A1IVR9		92438		
A6MFK5		412038		
P01397		8620		
P01395		8621		
A3FM53		8781		
P01381		355677		
P01388		8643		
P25669	P01392	35670		
P01386		8665		
A8HDK8		111177		
F8J2E6		66186		
Q53B55		8665		
Q53B53		8665		
Q53B59		8665		
Q2VBP3		8665		
A1IVR7		92438		
P25667		8620		
Q8UW28		8781		
P0DQQ1		8643		
P25671		35670		
P07526		8665		
F8J2D7		66186		
F8J2E5		66186		
C0HJD7		8620		
P0DQQ2		8643		
P25672		35670		
P80156		8665		
Q53B58		8665		
Q53B57		8665		
Q53B56		8665		
P25673		35670		
P80965		8665		
P82662	Q53B60	8665		
F8J2E1		66186		
F8J2E2		66186		
C0HM09		35670		
O42257		33626		
P86522		8605		
Q7T3J2	Q8AY54	92438		
D2N116		132961		
P0C8R7		8628		
P0C8R8		8628		
P13495		8673		
P34073		8605		
P14612	A8HDK5	8670		
Q7T2I3		8630		
P0CJ35		8667		
P85140		92438		
A7X4Q3		111177		
A7X4R0		111177		
Q9W7J5		8673		
Q2VBP8		8665		
Q2VBP6		8665		
P15816		8616		
P15817	P87353	8616		
O12961		8616		
O12962		8616		
Q9W729		8616		
Q8AY56		92438		
Q8AY55		92438		
P01398		8616		
P15815		8615		
Q8GSN8		101596	3MAT	
Q9I0N5		208964		
P05100	Q2M7L0	83333	tag	
P04395		83333	alkA	aidA
P37878		224308	alkA	
P44321		71421	tag	
Q9Y9P1		272557		
Q8UAN8		176299		
A8MF35		350688		
B8JBU6		455488		
Q2IHD7		290397		
A7HIL2		404589		
B4UIZ5		447217		
C3P1N9		592021		
C3LE50		568206		
A0RAB9		412694		
Q81UJ9	Q6I2S8,Q6KWK9	1392		
B7JSE3		405535		
Q73CV5		222523		
B7IJ32		405531		
C1EZP2		572264		
B7HEV9		405532		
B7HXM9		405534		
A7GLP0		315749		
B9IRB4		361100		
Q81HD0		226900		
Q63FD4		288681		
Q6HMV4		281309		
Q65DF9	Q62NX9	279010		
A9VGI8		315730		
P94378		224308	yxlJ	
A7ZA84		326423		
Q6MGX6		264462		
Q0SN86	G0IS67	390236		
O51383		224326		
B7J1Z1		445985		
Q661J6		290434		
Q89LR7		224911		
A0KAJ8		331272		
Q39CW7		482957		
B1JYM2		406425		
Q1BTJ3		331271		
Q3ABT8		246194		
Q3J3U4		272943		
Q11IE7		266779		
Q5L6N0		218497		
Q3APM2		340177		
Q824B4		227941		
Q253J9		264202		
Q3B622		319225		
B3QKY6		517417		
B3EN08		331678		
A1BI83		290317		
A4SD50		290318		
Q9Z847		83558		
Q8KBD5		194439		
Q97EY6		272562		
A7FTE3		441770		
C3KTV2		515621		
A6LPI2		290402		
B2UXQ2		508767		
B2THZ1		935198		
A5I1A3	A7G304	441771		
C1FKZ0		536232		
B1IJE7		498213		
A7GCV4		441772		
B1KZY0		498214		
Q18C13		272563		
A0PZK9		386415		
Q0TM75		195103		
Q8XHA9		195102		
Q0SPY0		289380		
Q896H4		212717		
Q8FUA2		196164		
A4QAA8		340322		
Q8NU33		196627	mag	
Q4JYA4		306537		
Q6A5L3		267747		
Q11UN5		269798		
Q1IXS9		319795		
Q9RSQ0		243230		
Q24R48		138119		
A4J510		349161		
Q3YR73		269484		
Q2GHI5		205920		
Q5FG73		302409		
Q93FQ6		779		
Q5HAG4	Q5FDK1	254945		
Q833H5		226185		
Q2J868		106370		
Q14IG1		393115		
A7NBW2		458234		
Q2A3P9		376619		
Q0BM56		393011		
Q5NH09		177416		
A4IY77		418136		
Q7NHP4		251221		
Q0BR48		391165		
A9B1N9		316274		
Q1IHD8		204669		
Q5FMR0		272621		
Q1G7S0		390333		
Q04CJ7		321956		
A8YWM6		405566		
Q74LU5		257314		
Q88VP8	F9UPV4	220668		
Q38Y85		314315		
Q5X6N6		297246		
A5IG48		400673		
Q5ZX66		272624		
Q5WY41		297245		
Q6AGC6		281090		
Q92D89		272626		
C1L1K0		568819		
Q721N6		265669		
B8DEK7		552536		
P58621		169963		
A0AH42		386043		
Q0W5C8		351160		
B3DVC8		481448		
A3CTY6		368407		
P65413	A0A1R3XZ30,O33190,X2BIV6	233413		
A1KJA4		410289		
C1ANW0		561275		
Q9EUU9		1766		
B8ZRG8		561304		
O05678	Q9CC32	272631		
Q740F6		262316		
A1UH86		189918		
Q1B7S1		164756		
A5U346		419947		
P9WJP6	L0TAC1,O33190,P65412	83331		
P9WJP7	L0TAC1,O33190,P65412	83332		
Q1CYD8		246197		
B2A7A8		457570		
Q1QMA3		323097		
Q2Y9K4		323848		
Q3JEY0		323261		
Q3SSP2		323098		
Q5YYA5		247156		
Q8ETG4		221109		
B2JS24		391038		
B2TCB2		398527		
Q13NQ1		266265		
B4S4K5		290512		
Q48DL2		264730		
B7V8A3		557722		
Q02SH7		208963		
Q9HX17		208964		
Q3K692		205922		
Q87VV5		223283		
Q4ZN72		205918		
Q1QEF7		335284		
Q2K4W8		347834		
Q1MCQ8		216596		
Q98DR6		266835		
Q92TT1		266834		
Q7UG12		243090	mpg	
Q0SI65		101510		
Q2IW19		316058		
Q6N6M8		258594		
Q214R5		316056		
Q137C7		316057		
C3PN66		347255		
A8GX84		391896		
Q1RJJ3		336407		
Q92IE0		272944		
Q4UM12		315456		
Q9ZDH7		272947		
C4K2P9		562019		
B0BX67		452659		
A8GRR0		392021		
Q68X22		257363		
Q1AWF5		266117		
Q2S2B5		309807		
Q5WGN4		66692		
Q4LBY8		63612		
A7X5V7		418127		
A6U471		359787		
Q2FEF3		367830		
Q2FVS1		93061		
A5IVC5		359786		
Q2YYZ2		273036		
Q5HDL2		93062		
A6QJI5		426430		
P65414	Q99RS9	158878		
P65415	Q99RS9	158879		
Q6GE90		282458		
Q6G6X6		282459		
A8Z534		451516		
P65416	Q99RS9	196620		
B9DLR4		396513		
Q5HLQ3		176279		
Q8CRC1		176280		
Q4L8K2		279808		
Q49ZR8		342451		
Q829C5		227882		
Q9S208		100226		
B1W1Y7		455632		
Q31QG8		1140		
Q2JXG4		321327		
Q2JI31		321332		
Q5N3S0		269084		
Q0ID97		64471		
Q113S1		203124		
Q73G53		163164		
B3CM56		570417		
Q5GT31		292805		
Q8PJT1		190486		
Q4UVR0		314565		
B0RRX4		509169		
Q8P8C7		190485		
Q3BSA6		316273		
Q39147		3702	MAG	
Q8SQI1		284813		
P29372	G5E9E2,Q13770,Q15275,Q15961,Q5J9I4,Q96BZ6,Q96S33,Q9NNX5	9606	MPG	AAG,ANPG,MID1
Q04841	A2AVE7,Q64182	10090	Mpg	Mid1
P23571		10116	Mpg	
Q5XF51	O48680	3702	3MMP	
A0A346CIB2		1899469		
A0A346CIB0	A0A346CIB7	1899469		
A7X3S0		338818		
A7X3S2		338818		
A7X3V0		338837		
P0C603		46286		
A0S864		92519		
A0A346CIA0		1899469		
A0S865		92519		
P83490		201391		
A0A346CIB3		1899469		
Q06ZW0	B1NF31	46286		
C0HJD3		121355		
Q8AY51		92438		
Q9YGI2		8656		
C0HJW9		8649		
Q8AY50		92438		
C6JUP2		54390		
Q9YGI4	P82012,Q9YGI7,Q9YGJ3	8656		
Q8AY49		92438		
Q9YGI1		8656		
Q6IZ95		92438		
Q2VBN2		8665		
P29179		35670		
O42255		33626		
C1IC49		64182		
P29180		35670		
O42256	Q802B4	33626		
P29181		35670		
A2CKF6		8613		
P29182		35670		
Q802B3	Q9W7I4	33626		
P25679		8649		
Q9W7I3		33626		
P25680		8655		
Q802B2		33626	WNTX10	
P01401		8642		
P01400		8643		
P01399		96794		
O93422		8656		
P60814	Q9YGI7	8656		
P0DSM9		8649		
A2CKF7		8613		
P82935		8649		
P85520		8657		
Q53B61		8665		
Q70WS8		8616		
P58370		54390		
P15818	Q9YGI9	8616		
P81783		92438		
Q9YGH9		8616		
O12963		8616		
Q9YGJ0	Q9W796	8616		
Q9YGH0		8616		
Q8JFX7		8616		
Q9PW19		8616		
P25682		8619		
P81782		92438		
C0HJT4		8618		
C0HKZ8		64182		
A7X3M9		338838		
A7X3R6		46577		
C0HJR1		430902		
A7X3M3		234064		
C0HJR2		430902		
P86096		129470		
A5X2W8	B4Y146	8762		
A7X6J0		46295		
P86423		129461		
P86098		129470		
P86424		129461		
P86099		129470		
A7X6I4		186611		
Q06401		285		
A0R4S9	I7GFW5	246196	ksdD	
Q7D5C1		83331	kstD	
P71864	L0TD13	83332	kstD	
Q04616		37919		
A9KM56		357809		
Q0KAA1		381666		
A3DIJ8		203119		
P30871	Q2M9F1	83333	ygiF	
P45267		71421		
Q82UI9		228410		
P01419		8619		
Q7T2I1		8630		
Q8UW27		8781		
E2ITZ3	E2IU03	8656		
P01412	A8N287	8665		
C0HJI9		8613		
Q69CJ8		8665		
P01434		8605		
P32879	P01439	8678		
A8S6A4		29156		
P10808		8613		
A8HDJ7		292442		
A6MFK6		412038		
P01417		8619		
P01416		8620		
P01418		8621		
P01425		8626		
A8HDJ9		196418		
P25494		8686		
P68416	A3FM51,A3FM52,P01436,P25492	8781		
P01437		8684		
P68413	P01438,P10461,P19005	8685		
Q5UFR8	P01438,P10461,P19005,P68414	8676		
P68415	P01436,P25492	8682		
P68412	P01438,P10461,P19005	355677		
Q9YGC2		8630		
P86420		129461		
K9MCH1		1240351		
P80548	Q9PRQ5	8635		
P86095		129470		
C0HLK3		2527855		
P34075		8610		
P34076		8611		
P68417	P01429	96794		
P68418	P01429	8642		
P01424		8643		
P01431		8644		
P68419	P01429	8655		
P01427		8657		
P01426		8658		
P60773	P01428	8659		
P60774	P01428	8660		
A8HDK0		70142		
Q45Z11	Q4VRI1	8667		
P25497	A8HDJ3	8670		
P0DXT0		239754		
A8HDJ4		8671		
A8HDJ5		100989		
F8J2G3		66186		
P0CAR4		129468		
P19959	P01439	8678		
A8HDJ8		292442		
P01433		8626		
P62376	A1EC57,P01436,P25493	8686		
Q8UW26		8781		
Q5UFR7		8676		
P10457	Q9PRJ0,Q9PRJ7	8628		
Q9YGW9		8630		
P01422		96794		
P25675		8642		
C0HM08		35670		
P01423		8655		
P0CB06		8667		
A8HDJ6		100989		
F8J2G5		66186		
P19958	P01439	8678		
Q9YGC4	Q7T2I2	8630		
P86422		129461		
P86097		129470		
P01420		96794		
P01432		8644		
Q9PSN6		33626		
A7X4R5		111177		
C1IC47		64182		
P19960		8678		
Q9YGX0		8628		
Q9YGW8		8630		
P01421		96794		
A7X4S0		111177		
C1IC48		64182		
F5CPD5		129457		
F5CPD6		129457		
F5CPD7		129457		
F5CPD8		129457		
F5CPD9		129457		
P62389	P01436,P25493	8682		
Q9YGC7		8628		
P60772	P01428	33626		
F5CPE4		129457		
P86425		129461		
Q9YGJ6	Q91138	33626		
Q9YGJ5	Q91139	33626		
O57326		33626		
O57327		33626		
P62388	P01436,P25493	8688		
P0CG02		747462		
P25495		8629		
P14613		8649		
P82849		8649		
P25496		8629		
P10459	Q9PRJ3	8630		
P59275		8649		
P60770	O13079,P01430,Q675L7,Q9DE57,Q9W6X0	8656		
P60771	O13079,P01430,Q4PLR9	8649		
Q9PTT0		35670		
P80958	O42285,Q6S468,Q9YHU9,Q9YHV0	8656		
P10455	Q9PRJ5,Q9PWJ4	8628		
P10458		8629		
P10460		8630		
P59276		8649		
P0CAR1		129468		
P10456	Q9PRJ6	8628		
P0CAR3		129468		
P0CAR5		129468		
P60775	P01435	8631		
Q90VW1	P01435	8631		
Q7T2I5	P01435	8631		
Q9YGX1		8631		
P0C555		8613		
Q9W7K2	Q9W7J8	8673		
Q9W7K1		8673		
P59072		8673		
P59073		8673		
Q9W7K0		8673		
Q9W7J9		8673		
Q9W7J7		8673		
Q9W7J6	Q9I8T8	8673		
A8HDK1		8673		
Q02454		33626		
P0DMV6		8707		
Q98957		8656		
Q98956		8656		
P79810		8656		
Q98958	Q91125	8656		
P85429		8656		
P0C5H4		8707		
P60304	P01449,P01450,Q9PS24,Q9W6W8	8656		
P01455		96794		
P0CH80		8649		
P01448		8643		
P01467		8644		
P01447	Q9PSN2	35670		
P01456		8655		
P01451		8657		
P01468		8658		
O93471		33626		
A0A7T7DMY7		1108807		
P86538		35670		
Q9PST4	O73855,Q90WJ1	33626		
Q9PST3		33626		
O93472		33626		
P01442		8656		
P01462		96794		
Q9DGH9		8649		
P01469		8644		
P01440		35670		
P01463		8655		
P01441		8657		
Q98959		8656		
P86539		35670		
Q98960		8656		
Q98962		8656		
P60301	P01444,Q9PS23,Q9W6W7	8656		
P01459		96794		
P01446		8649		
P01470		8644		
P24780		35670		
P01458		8655		
P60302	P01444	33626		
O93473		33626		
O73856		33626		
Q9W6W9		8656		
P01443		8656		
P01461		96794		
P60303	P01444	8649		
P01452		8644		
O73857		33626		
P60310		33626		
Q98961		8656		
P01464		96794		
P01457		8642		
P24779		8649		
P25517		8644		
Q9PS34		8657		
Q98965		8656		
P01465		96794		
O73858		33626		
P01445		8649		
P01466		96794		
P86382		35670		
O73859		33626		
P49123		8656		
Q91124		8656		
P01460		96794		
P60305	P01449,P01450	8649		
P86540		35670		
P01454		96794		
A0A0U5AUY6	C0HJU1	35670		
Q9W6W6		8656		
P01453		96794		
P86541		35670		
P60311		33626		
P60306		8656		
P60307		8656		
P60308		8656		
P60309		8656		
P0C944		8656		
P80245	P49124,Q9PWQ7	8656		
P0DSN1		8654		
Q91135		8656		
P83345		195058		
Q91136		8656		
P07525		8656		
B3EWR3		35670		
P01471		8626		
P24776		8626		
P24777		8626		
P0DQH3		8626		
P0DQH4		8626		
B3EWH9		8626		
Q2VBN5		8665		
Q2VBN4		8665		
Q2VBN7		8665		
Q53B46		8665		
Q69CK0		8665		
Q2VBN8		8665		
P0C1Y9	P01403	8618		
P0C1Z0	P01403	8618		
P25681		8620		
Q9PS08		8618		
P07046	Q7RVA2	367110	qa-4	
P60234		8618		
P60235		8618		
P60236		8618		
P85092	A0A1Z0YU62	8618		
P86419		8618		
Q53B49		8665		
P25518		8620		
P0DQP2		2032609		
P81030		8618		
P18328	Q9PRY3	8618		
P81031	Q9PRH6	8618		
Q9PSN1		8618		
Q2VBN1		8665		
Q8QGR0	P80970,Q9PRZ5	8618		
Q2VBN0		8665		
P80494		8620		
P80495		8620		
P01410		8618		
P01411		8618		
P01408		8618		
P01409		8618		
P17696		8618		
P01407		8619		
P25684		8618		
P01414	Q9PS74	8620		
P25683		8619		
P0DRN3		8620		
P22947		8620		
C0HJT5		8626		
Q9W717		8656		
P83346		92438		
P0C554		8613		
Q9YGI8	E2IU17	8616		
P84716		44735		
P0CAR2		129468		
P25676		8626		
P01415		8642		
P43445		8616		
Q9W727		8616		
Q9DEQ3		8656		
P82464		8649		
P86544		35670		
A8N286		8665		
Q8AY53		92438		
Q9YGI0		8616		
Q8AY52		92438		
Q800Y3		8616		
Q7ZT13		8616		
P79688		8616		
P18329		8618		
P01406		8619		
P01405		8621		
P01404		8618		
Q9PS09		8618		
Q9PUB7		54390		
Q9PRI1		54390		
P19004		8607		
P24778		8626		
P0DUK7		8656		
P01474		8643		
Q8UUK0		8656		
P01473		8643		
P62375	P14554	8656		
P49122		8656		
Q91126	O13173,O13230	8656		
P62390	P01472	96794		
P62394	P01472	8642		
P0C547		8656		
P14541		8649		
Q91137		8656		
P62377	P14554	35670		
Q91996	O13172,O13229	8656		
Q9W716		8656		
P19003		8607		
P14534		8613		
P0C553		8613		
P0C552		8613		
P01402		8626		
P25678		96794		
P25677		96794		
P0DQH2		8626		
P01413		8619		
P28375		8619		
P81946		8618		
P60237		8618		
P82462		8649		
P0DQQ3		8643		
P82463		8649		
F5CPE6		129457		
A0A2P1BST7		430902		
P0DKR6	B3EWQ5,K0C0K0	8620		
C0HK04		1817999		
C6JUP1		54390		
C0HLK5		1337871		
B3EWF8	A0A2P1BSY2	430902		
Q9PRQ2		8635		
P83302		8665		
P0DKS3	B3EWQ4	8620		
P86421		129461		
K9MCX0		1240351		
A0A2P1BSS9		430902		
Q53B50		8665		
C0HJB0		8618		
F5CPE2		129457		
C6JUP3		54390		
A0A2P1BSU3		430902		
Q9PRQ3		8635		
Q2VBN3		8665		
A8HDK2		8667		
F5CPD3		129457		
A0A2P1BSS8		430902		
Q9PRQ4		8635		
F5CPE3		129457		
Q53B47		8665		
A7X4S7		111177		
Q2VBP2		8665		
A7X4T2		111177		
Q53B48		8665		
A0A4P1LYC9		8620		
F5CPE0		129457		
P24742		8633		
U3FAE1		8637		
U3EPL2		8637		
Q2VBP1		8665		
Q2VBP0		8665		
P0DL82		8633		
Q2VBN9		8665		
Q4VRI0		8667		
Q53B52		8665		
P0CAR7		129468		
P86094		129470		
P0DSN0		8649		
D5MP61		678	xyl4	
Q9LCB9		678	txyA	
Q8RS40		512	txyA	3xynAlc
P0DJB0		129464		
Q91FC5		176652		
Q91FC1		176652		
Q10M12	Q40705,Q8H7M3	39947	R40C1	
Q6Z4N6	O24212,Q6Z4N5	39947	R40G2	
Q6Z4N4	O24213	39947	R40G3	
